topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
0.000480877,0.000480877,0.000480877,0.172570243,0.326963931,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.284383327,0.000480877,0.000480877,0.000480877,0.000480877,0.179588705,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.000480877,0.019663077
0.000806858,0.000806858,0.112050653,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.111001246,0.000806858,0.226497054,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.088024117,0.000806858,0.271227717,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.000806858,0.033061475,0.000806858,0.000806858,0.06568715,0.066631123,0.000806858,0.000806858
0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.928987384,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.000641071,0.046651948,0.000641071
0.025942426,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.073796377,0.566131175,0.000403294,0.000403294,0.000403294,0.142622024,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.016399032,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.000403294,0.16139701
0.000423907,0.252687603,0.000423907,0.000423907,0.000423907,0.000423907,0.000423907,0.10287609,0.000423907,0.000423907,0.057739969,0.000423907,0.000423907,0.332182437,0.000423907,0.000423907,0.000423907,0.019226706,0.071482956,0.000423907,0.000423907,0.000423907,0.000423907,0.045087658,0.000423907,0.000423907,0.000423907,0.000423907,0.000423907,0.000423907,0.000423907,0.017375758,0.000423907,0.000423907,0.000423907,0.015926834,0.07269676,0.000423907,0.000423907,0.000423907
0.000423892,0.000423892,0.019477718,0.000423892,0.034298908,0.035860892,0.068242416,0.000423892,0.000423892,0.000423892,0.000423892,0.088851586,0.000423892,0.000423892,0.017281221,0.000423892,0.000423892,0.000423892,0.125621513,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.014453109,0.527531922,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.000423892,0.055663962
0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.000694685,0.197130039,0.000694685,0.000694685,0.000694685,0.039264835,0.000694685,0.000694685,0.000694685,0.100798085,0.000694685,0.000694685,0.000694685,0.063170359,0.000694685,0.464378476,0.000694685,0.000694685,0.056140915,0.000694685,0.056192704,0.000694685,0.000694685,0.000694685
0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.041340273,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.108872786,0.000510416,0.334556639,0.000510416,0.024558283,0.000510416,0.038355295,0.023050547,0.165038824,0.141415492,0.029829318,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.000510416,0.077670045,0.000510416,0.000510416
0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.109042414,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.055553194,0.000568307,0.024911521,0.000568307,0.000568307,0.000568307,0.200479001,0.04601929,0.000568307,0.000568307,0.000568307,0.000568307,0.000568307,0.442060918,0.000568307,0.000568307,0.000568307,0.000568307,0.054404952,0.049342897,0.000568307,0.000568307
0.00055576,0.00055576,0.00055576,0.00055576,0.00055576,0.153771654,0.00055576,0.00055576,0.00055576,0.00055576,0.00055576,0.00055576,0.00055576,0.129846931,0.00055576,0.00055576,0.00055576,0.050824493,0.0384744,0.00055576,0.00055576,0.00055576,0.00055576,0.00055576,0.084460832,0.051794481,0.00055576,0.00055576,0.00055576,0.106352314,0.00055576,0.091747656,0.00055576,0.00055576,0.00055576,0.00055576,0.275498688,0.00055576,0.00055576,0.00055576
0.000893256,0.000893256,0.330184847,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.03661453,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.077477552,0.200145066,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.000893256,0.250704527,0.000893256,0.000893256,0.000893256,0.074502811,0.000893256,0.000893256,0.000893256
0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.193673134,0.00062514,0.00062514,0.095527329,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.093916789,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.034287028,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.02561618,0.119663499,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.00062514,0.416686416,0.00062514
0.008333391,0.341666847,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.341664314,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391,0.008333391
0.009403154,0.000229469,0.000229469,0.000229469,0.058839083,0.000229469,0.000229469,0.000229469,0.000229469,0.000229469,0.000229469,0.000229469,0.000229469,0.010341224,0.279723585,0.000229469,0.097037151,0.000229469,0.010641877,0.000229469,0.000229469,0.000229469,0.000229469,0.000229469,0.000229469,0.009362533,0.000229469,0.258870482,0.000229469,0.000229469,0.000229469,0.000229469,0.000229469,0.010311285,0.000229469,0.000229469,0.020379232,0.000229469,0.000229469,0.22843577
0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.013329012,0.041883104,0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.020711545,0.049372669,0.000294248,0.077210829,0.000294248,0.000294248,0.012475452,0.032609217,0.000294248,0.013789743,0.012218353,0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.000294248,0.013981048,0.000294248,0.252193689,0.000294248,0.036321994,0.37535435,0.040898524
0.014678368,0.000316577,0.000316577,0.000316577,0.118011527,0.000316577,0.034228932,0.000316577,0.000316577,0.000316577,0.000316577,0.000316577,0.033505697,0.000316577,0.000316577,0.000316577,0.000316577,0.000316577,0.000316577,0.000316577,0.418267518,0.012531683,0.01359578,0.000316577,0.000316577,0.000316577,0.000316577,0.000316577,0.000316577,0.000316577,0.07848902,0.227202445,0.000316577,0.024161592,0.000316577,0.000316577,0.000316577,0.016146747,0.000316577,0.000316577
0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.006771107,0.000162384,0.000162384,0.464157581,0.000162384,0.120175533,0.000162384,0.000162384,0.000162384,0.112551697,0.000162384,0.033049654,0.018757915,0.000162384,0.000162384,0.000162384,0.000162384,0.010431663,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.000162384,0.094687022,0.134383887,0.000162384
0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.092040241,0.000543584,0.000543584,0.185452476,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.28685841,0.000543584,0.065737851,0.000543584,0.000543584,0.000543584,0.126953572,0.000543584,0.000543584,0.000543584,0.224475607,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584,0.000543584
0.000675834,0.000675834,0.028441157,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.161717385,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.031941529,0.000675834,0.028480833,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.640141904,0.000675834,0.000675834,0.000675834,0.000675834,0.058373321,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.000675834,0.028601371,0.000675834
0.000409867,0.017305693,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.967119396,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867,0.000409867
0.000471773,0.000471773,0.033249937,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.183570355,0.000471773,0.000471773,0.000471773,0.124342702,0.000471773,0.000471773,0.000471773,0.044673346,0.000471773,0.000471773,0.532658577,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.000471773,0.019507747,0.000471773,0.021455521,0.025445106,0.000471773
0.083433136,0.021652061,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.174110815,0.000510327,0.000510327,0.000510327,0.175236672,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.10162966,0.242377654,0.000510327,0.143826783,0.000510327,0.000510327,0.000510327,0.000510327,0.041402753,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327,0.000510327
0.00054356,0.00054356,0.160962656,0.00054356,0.00054356,0.00054356,0.00054356,0.179554224,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.031205002,0.00054356,0.00054356,0.00054356,0.00054356,0.275217891,0.044024188,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.087478146,0.00054356,0.203620389,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356,0.00054356
0.000471847,0.077352099,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.034231797,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.360834628,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.134448126,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.02051867,0.000471847,0.126492545,0.165249839,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.000471847,0.065773204
0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.106627062,0.000423876,0.000423876,0.135913968,0.000423876,0.163917556,0.000423876,0.017346539,0.141170576,0.000423876,0.000423876,0.043772671,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.149893045,0.065914452,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.000423876,0.017291717,0.000423876,0.10944169,0.036418311
0.1697651,0.000324844,0.000324844,0.026719134,0.000324844,0.260099679,0.000324844,0.000324844,0.000324844,0.000324844,0.000324844,0.000324844,0.000324844,0.000324844,0.060030568,0.000324844,0.000324844,0.049561735,0.000324844,0.000324844,0.000324844,0.000324844,0.029890483,0.000324844,0.098331288,0.000324844,0.000324844,0.132821038,0.000324844,0.028934292,0.000324844,0.045491934,0.000324844,0.011782114,0.000324844,0.000324844,0.000324844,0.014733628,0.019165417,0.044227693
0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.040985145,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.45234862,0.001000309,0.001000309,0.001000309,0.388092071,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.042347293,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.001000309,0.041216064
0.035456799,0.000250092,0.051551215,0.034851152,0.000250092,0.000250092,0.000250092,0.000250092,0.083686471,0.000250092,0.000250092,0.189818501,0.000250092,0.000250092,0.000250092,0.056733221,0.000250092,0.055904336,0.000250092,0.025310645,0.000250092,0.000250092,0.000250092,0.000250092,0.000250092,0.000250092,0.000250092,0.019314688,0.000250092,0.102892086,0.000250092,0.016208619,0.200860947,0.080628872,0.000250092,0.000250092,0.040280029,0.000250092,0.000250092,0.000250092
0.000431115,0.000431115,0.035080679,0.000431115,0.069155842,0.000431115,0.000431115,0.000431115,0.000431115,0.138669655,0.066385038,0.000431115,0.14269343,0.000431115,0.000431115,0.000431115,0.045816123,0.000431115,0.041019835,0.04229771,0.000431115,0.000431115,0.000431115,0.000431115,0.033191983,0.133730754,0.000431115,0.000431115,0.000431115,0.07177569,0.000431115,0.08143755,0.069745004,0.017791748,0.000431115,0.000431115,0.000431115,0.000431115,0.000431115,0.000431115
0.00042384,0.00042384,0.00042384,0.451893955,0.048725177,0.00042384,0.00042384,0.018774187,0.00042384,0.00042384,0.00042384,0.00042384,0.273958832,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.090328708,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.075296037,0.00042384,0.027036408,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384,0.00042384
0.000362473,0.031967442,0.000362473,0.000362473,0.000362473,0.000362473,0.072455749,0.000362473,0.000362473,0.000362473,0.000362473,0.000362473,0.000362473,0.000362473,0.000362473,0.10701552,0.01485263,0.082324959,0.000362473,0.000362473,0.000362473,0.000362473,0.000362473,0.000362473,0.015659716,0.000362473,0.000362473,0.000362473,0.000362473,0.170619652,0.000362473,0.404748648,0.000362473,0.000362473,0.000362473,0.000362473,0.000362473,0.08911895,0.000362473,0.000362473
0.000367728,0.000367728,0.000367728,0.000367728,0.000367728,0.000367728,0.000367728,0.071882166,0.000367728,0.000367728,0.000367728,0.000367728,0.000367728,0.126135349,0.000367728,0.000367728,0.000367728,0.085966624,0.000367728,0.000367728,0.000367728,0.015779465,0.0150802,0.485392869,0.000367728,0.000367728,0.015132709,0.000367728,0.000367728,0.000367728,0.000367728,0.000367728,0.016377106,0.000367728,0.000367728,0.000367728,0.000367728,0.000367728,0.156853974,0.000367728
0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.291622549,0.00056828,0.00056828,0.261021703,0.00056828,0.00056828,0.126601249,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.00056828,0.300296456,0.00056828,0.00056828,0.00056828,0.00056828
0.101985857,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.009797006,0.000231564,0.000231564,0.000231564,0.000231564,0.010677109,0.000231564,0.000231564,0.000231564,0.170719519,0.023143113,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.648188412,0.018682813,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.000231564,0.009396125
0.000384712,0.018911364,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.052983552,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.019535435,0.000384712,0.274229735,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712,0.029850416,0.000384712,0.000384712,0.164016262,0.124648325,0.000384712,0.000384712,0.000384712,0.303514123,0.000384712,0.000384712,0.000384712,0.000384712,0.000384712
0.000352179,0.000352179,0.14327085,0.029010907,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.077939615,0.000352179,0.029301476,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.087377377,0.000352179,0.000352179,0.31166929,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.000352179,0.049652599,0.000352179,0.219541579,0.000352179,0.04131873
0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.928433061,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.000423786,0.055463046,0.000423786
0.000231586,0.102741048,0.000231586,0.000231586,0.000231586,0.000231586,0.000231586,0.074670359,0.000231586,0.000231586,0.000231586,0.000231586,0.000231586,0.051099654,0.000231586,0.017848449,0.000231586,0.066372946,0.000231586,0.030244628,0.000231586,0.000231586,0.000231586,0.120068572,0.000231586,0.199350953,0.000231586,0.000231586,0.000231586,0.012387404,0.000231586,0.000231586,0.303365737,0.000231586,0.000231586,0.015134281,0.000231586,0.000231586,0.000231586,0.000231586
